fundo;data_referencia;net_worth;pv_credit_rights;pdd;total_cash;cash_idleness;net_allocation;threshold_net_allocation;status_net_allocation;subordination_senior;threshold_senior;status_senior;subordination_mezzanine_a;threshold_mezzanine_a;status_mezzanine_a;subordination_mezzanine_b;threshold_mezzanine_b;status_mezzanine_b;subordination_mezzanine_c;threshold_mezzanine_c;status_mezzanine_c;retorno_junior;threshold_junior_return;vl_dicred_aquis_mes;vl_som_prazo_venc;vl_som_inad_venc;CR_due_30;CR_due_31_60;CR_due_61_90;CR_due_91_120;CR_due_121_150;CR_due_151_180;CR_due_181_360;CR_due_maior_360;vl_inad_venc_30;vl_inad_venc_31_60;vl_inad_venc_61_90;vl_inad_venc_91_120;vl_inad_venc_121_150;vl_inad_venc_151_180;vl_inad_venc_181_360;vl_inad_venc_maior_360;cash;government_securities;sovereign_fund;other_assets;delinq_ratio_30;delinq_ratio_31_60;delinq_ratio_61_90;delinq_ratio_91_120;delinq_ratio_121_150;delinq_ratio_151_180;delinq_ratio_181_360;delinq_ratio_maior_360;subordination_mezzanine_d;subordination_mezzanine_e;subordination_mezzanine_f;subordination_mezzanine_g;subordination_mezzanine_h;total_cash;total_senior;total_subord_Junior;total_subord_Mezza_A;total_subord_Mezza_B;total_subord_Mezza_C;total_subord_Mezza_D;total_subord_Mezza_E;total_subord_Mezza_F;total_subord_Mezza_G;total_subord_Mezza_H
FIDC SuperLogica;01/05/2025;73297976.7;61986155.6;9065525.61;36531042.63;0.498390873;0.501609127;0.67;Flag;0.296750559;0.333;Flag;0.071001931;0.12;Flag;0.071001931;;N/A;0.071001931;;N/A;-49.53;0;40346982.38;23728252.64;38257902.96;23728252.64;0;0;0;0;0;0;0;23311199.83;14876865.63;67396.43;2438.57;0;2.5;0;0;2946480.25;0;33555077.85;29484.53;0.376071069;0.240003038;0.001087282;3.93E-05;0;4.03E-08;0;0;0.071001931;0.071001931;0.071001931;0.071001931;0.071001931;36531042.63;51546761.11;8372369.28;16546917.69;0;0;0;0;0;0;0
FIDC SuperLogica;01/06/2025;77509363.97;30305895.94;5009741.57;55516857.58;0.716260007;0.283739993;0.67;Flag;0.353955059;0.333;OK;0.147189717;0.12;OK;0.147189717;;N/A;0.147189717;;N/A;36.26;0;0;2797459.6;27508436.34;2797459.6;0;0;0;0;0;0;0;9444867.76;9766546.69;8289359.3;7143.9;518.69;0;0;0;3279852.96;0;50237817.73;1999186.89;0.311651164;0.322265565;0.273522991;0.000235726;1.71E-05;0;0;0;0.147189717;0.147189717;0.147189717;0.147189717;0.147189717;55516857.58;50074532.48;11408581.35;16026250.14;0;0;0;0;0;0;0
FIDC SuperLogica;01/07/2025;77162320.02;29042104.65;6181235.33;65092732.84;0.843581852;0.156418148;0.67;Flag;0.339837329;0.333;OK;0.128189467;0.12;OK;0.128189467;;N/A;0.128189467;;N/A;-13.3;0;1337165.87;26438.29;29015666.36;26438.29;0;0;0;0;0;0;0;3828085.1;9384177.72;8133069.42;7663033.24;6782.19;518.69;0;0;7577214.84;0;56795975.83;719542.17;0.131811559;0.323123198;0.280044078;0.263859432;0.00023353;1.79E-05;0;0;0.128189467;0.128189467;0.128189467;0.128189467;0.128189467;65092732.84;50939683.26;9891396.7;16331240.06;0;0;0;0;0;0;0
FIDC SuperSim;01/08/2024;241974778.7;524869342.3;315115659.9;48206687.05;0.199221949;0.800778051;0.67;OK;0.547944994;0.45;OK;0.490929367;0.35;OK;0.382266168;0.175;OK;0.213531227;0.125;OK;34.15;0;52769206.11;242054645.7;282814696.6;75583078.06;57584691.95;39306001.4;26246920.24;16854022.04;10459654.45;12969095.28;3051182.32;36796325.74;33569014.38;28051897.52;27399980.16;23482494.84;23205215.62;91249414.67;19060353.65;2030.06;0;29373078.89;18831578.1;0.070105687;0.063956897;0.053445487;0.05220343;0.044739696;0.044211414;0.173851676;0.036314473;0.171353455;0.152035849;0.152035849;0.152035849;0.152035849;48206687.05;109385910.1;36788841.03;13796343.66;26293753.51;40829600.1;10205956.97;4674373.34;0;0;0
FIDC SuperSim;01/09/2024;248360282.9;564195176.3;356315045;57203474.9;0.230324568;0.769675432;0.67;OK;0.58377125;0.45;OK;0.513003413;0.35;OK;0.402479364;0.175;OK;0.234468443;0.125;OK;23.53;0;56346158.43;250313718.4;313881457.9;83291034.07;56596071.19;41031846.26;26644611.92;16841329.43;11114215.59;11237357.17;3557252.72;37094829.52;33206891.27;29219995.85;30378989.79;24615547.8;25387071.72;105382522.1;28595609.87;2006.63;0;36439771.79;20761696.48;0.065748222;0.058857099;0.051790581;0.053844824;0.04362949;0.044996967;0.186783806;0.050683896;0.207071207;0.182982808;0.182982808;0.182982808;0.182982808;57203474.9;103374690.1;45445661.85;17575920.03;27449784.04;41727239.89;6804385.22;5982601.82;0;0;0
FIDC SuperSim;01/10/2024;258531542.1;613118062.4;403433694.5;75154654.64;0.290698203;0.709301797;0.67;OK;0.603898516;0.45;OK;0.521921286;0.35;OK;0.404784717;0.175;OK;0.239470613;0.125;OK;23.35;0;60064829.97;260406972.7;352711089.7;83174824.71;64369107.69;41156032.68;28747213.34;18479334.24;10377749.67;10538040.93;3564669.42;43299409.05;35701195.97;30097456.83;28977365.33;30692661.09;24293150.5;120805745.8;38844105.14;2230.61;0;44511756.57;30640667.46;0.07062165;0.058228909;0.04908917;0.047262293;0.050059953;0.039622304;0.197035046;0.063355017;0.226297594;0.19619549;0.19619549;0.19619549;0.19619549;75154654.64;102404727.4;50722722.66;21193699.64;30283498.03;42738910.07;3405640.91;7782343.35;0;0;0
FIDC SuperSim;01/11/2024;254968850;468921097.4;244918173.6;45125227.85;0.176983298;0.823016702;0.67;OK;0.67201247;0.45;OK;0.587863228;0.35;OK;0.480698478;0.175;OK;0.335609586;0.125;OK;88.39;0;55942702.02;255808229.5;213112867.9;81650885.57;61521593.87;42229406.81;29039837.75;17524699.27;10208916.8;9565528.27;4067361.17;42303617.21;35422098.15;28784348.53;26156112.96;21750854.74;19548477.51;35063514.68;4083844.13;1504.84;0;26575994.61;18547728.4;0.090214788;0.07553957;0.061384204;0.055779348;0.046384893;0.041688202;0.074774871;0.008709022;0.335609586;0.304581376;0.304581376;0.304581376;0.304581376;45125227.85;83626603.3;77658763.12;21455435.53;27323672.96;36993148.11;0;7911227.03;0;0;0
FIDC SuperSim;01/12/2024;237318765;498594640.1;297366827.8;55142044.92;0.23235434;0.76764566;0.67;OK;0.642900559;0.45;OK;0.5512099;0.35;OK;0.434169205;0.175;OK;0.296084729;0.125;OK;-1.03;0;52006350.45;246390788.4;252203851.7;81274886.29;60844893.32;41803512.07;26428445.12;16255746.02;9241815.7;9030336.43;1511153.48;45869331.36;36976179.49;32753930.75;30870666.75;23825947.04;20764754.61;55907927.31;5235114.34;1506.13;0;28723387.94;26417150.85;0.091997241;0.074160804;0.065692505;0.06191536;0.047786208;0.041646566;0.112131024;0.010499741;0.296084729;0.262120303;0.262120303;0.262120303;0.262120303;55142044.92;84746398.38;62206066.54;21759914;27775953.13;32770037.17;0;8060395.79;0;0;0
FIDC SuperSim;01/01/2025;221865448.5;518406882.2;318825161;22939158.34;0.103392207;0.896607793;0.67;OK;0.598177485;0.45;OK;0.486972024;0.35;OK;0.354412238;0.175;OK;0.212137872;0.125;OK;51.83;0;63259081.04;285160287.1;233246595.1;77434221.53;53763457.53;36611654.42;23876042.11;16735111.1;6503652.58;9191377.04;61044770.78;36316486.51;31437313.04;28283501.87;25165830.24;24284646.91;21334797.75;62261536.54;4162482.26;1625.05;0;14611348.87;8326184.42;0.070054021;0.06064216;0.0545585;0.048544553;0.046844762;0.041154542;0.120101678;0.008029373;0.212137872;0.173580166;0.173580166;0.173580166;0.173580166;22939158.34;89150532.62;38511441.44;24672649.39;29410436.41;31565766.07;0;8554622.62;0;0;0
FIDC SuperSim;01/02/2025;217372659.6;564659693.4;363989230.4;18701280.28;0.086033268;0.913966732;0.67;OK;0.56390243;0.45;OK;0.443509751;0.35;OK;0.299680336;0.175;OK;0.151145517;0.125;OK;106.13;0;59665412.17;265930387;298729306.4;94662071.17;62989771.73;43509048.77;27341634.01;16527969.59;10272782.29;10622650.67;4458.74;46086641.08;39150350.37;36922192.65;33175241.55;30162494.83;27056050.52;79444645.91;6731689.51;1169.02;0;8698499.64;10001611.62;0.081618436;0.069334417;0.065388398;0.058752629;0.05341712;0.047915675;0.140694735;0.011921675;0.151145517;0.109219564;0.109219564;0.109219564;0.109219564;18701280.28;94795688.62;23741347.17;26170076.78;31264582.48;32287408.82;0;9113555.75;0;0;0
FIDC SuperSim;01/03/2025;231724115.4;605037648.1;385978624.6;18454728.11;0.079640947;0.920359053;0.67;OK;0.567585963;0.45;OK;0.448126837;0.35;OK;0.305112106;0.175;OK;0.184345031;0.125;OK;324.93;0;56253628.65;259636311.5;345401336.6;91704933.16;63091464.7;41232586.46;25991053.48;16390569.24;9534240.2;10426596.32;1264867.94;51359438.04;43892883.97;36843924.26;37134965.49;32853202.25;29349268.93;102520675.5;11446978.21;1646.76;0;4866719.55;13586361.8;0.084886351;0.072545707;0.060895259;0.061376289;0.054299435;0.04850817;0.169445118;0.018919448;0.184345031;0.14257152;0.14257152;0.14257152;0.14257152;18454728.11;100200760.2;33037259.4;27681560.32;33139962;27984643.69;0;9679929.805;0;0;0
FIDC SuperSim;01/05/2025;235469539.5;561251167;354221311.4;29488637.03;0.125233341;0.874766659;0.67;OK;0.561615183;0.45;OK;0.440319648;0.35;OK;0.294445524;0.175;OK;0.191515882;0.125;OK;26.66;0;64721353.42;272967895;288283272;92621703.04;66684908.88;44779586.41;27851159.65;18031603.94;11095242.84;11900804.35;2885.93;50202634.47;41609658.09;38934132.12;34843474.22;28079680.33;25692220.05;57043613.08;11877859.6;4930.88;0;17533562.65;11950143.5;0.089447715;0.074137321;0.069370247;0.062081785;0.050030507;0.045776689;0.101636516;0.02116318;0.191515882;0.148718527;0.148718527;0.148718527;0.148718527;29488637.03;103226271;35018683.16;28561403.68;34348912.74;24236795.47;0;10077473.41;0;0;0
FIDC SuperSim;01/06/2025;306605620.1;567358001;307149629.5;50302889.39;0.16406382;0.83593618;0.67;OK;0.597859986;0.45;OK;0.477709477;0.35;OK;0.334521863;0.175;OK;0.253577167;0.125;OK;244.22;0;74032173.75;283099448.9;284258552.1;99121608.29;66419752.14;46019153.45;29487810.62;18584945.59;11526823.76;11938284.9;1070.13;50108304.56;43317146.72;38944724.77;35557214.96;31273943.49;25544441.09;51660353.9;7852422.64;1383.51;0;35583114.52;14718391.36;0.088318671;0.076348878;0.068642241;0.062671567;0.055122063;0.045023497;0.091054244;0.013840331;0.253577167;0.21190262;0.21190262;0.21190262;0.21190262;50302889.39;123298388.4;64970534.28;36838821.23;43902127.28;24818098.77;0;12777650.15;0;0;0
FIDC SuperSim;01/04/2025;237034954.3;648674195.5;431009781.9;20113178.4;0.084853217;0.915146783;0.67;OK;0.571153477;0.45;OK;0.452590756;0.35;OK;0.310334443;0.175;OK;0.2105837;0.125;OK;21.21;0;70999387.74;271399666.8;377274528.8;95542067.57;63270093.9;43540791.99;27726696.04;17131581.49;10731071.59;11689939.66;1767424.52;48433527.4;44229277.21;41233430.69;35565732.63;36455254.34;32252132.56;120853321.6;18251852.39;7400.2;0;11582979.63;8522798.57;0.074665414;0.068184117;0.063565702;0.054828345;0.056199637;0.049720079;0.1863082;0.028137164;0.2105837;0.168942083;0.168942083;0.168942083;0.168942083;20113178.4;101651616;40045178.9;28103508.99;33719718.73;23644412.77;0;9870518.843;0;0;0
FIDC SuperSim;01/07/2025;336353698.3;613072595.5;341629014.9;67937086.38;0.201981089;0.798018911;0.67;OK;0.627093;0.45;OK;0.515580236;0.35;OK;0.382347586;0.175;OK;0.306512524;0.125;OK;38.56;0;136469378.2;288309434.3;324763161.2;98758651.02;69052649.13;47788443.4;30554273.25;19267900.42;11591761.73;11293862.35;1893.04;53274662.27;44995293.45;40835731.58;37049696.64;33968694.49;31262917.02;73953974.98;9422190.73;858.03;0;53001987.72;14934240.63;0.086897804;0.073393092;0.066608313;0.060432805;0.055407296;0.050993826;0.120628414;0.015368801;0.306512524;0.267639144;0.267639144;0.267639144;0.267639144;67937086.38;125428648.7;90021415.75;37507730.48;44813294.65;25507403.52;0;13075205.21;0;0;0
FIDC Terramagna;01/08/2024;434234099;341182809.2;2042330.21;96269512.33;0.221699568;0.778300432;0.5;OK;0.263041648;0.2;OK;0.191899463;0.1;OK;0.125234592;0.05;OK;0.094832101;0.02;OK;3.57;0;20280646.57;246852893.6;94329915.63;39198305.47;44946875.79;6558845.33;3160409.7;21001.58;0;151082296;1885159.72;64838652.08;3291945.01;23842918.47;0;2070201.04;87696.56;198502.47;0;268502;0;95405089.47;595920.86;0.190040794;0.009648625;0.069883118;0;0.006067718;0.000257037;0.000581807;0;0.094832101;0.094832101;0.094832101;0.094832101;0.094832101;96269512.33;320012446.1;41179332.14;30892362.57;28948160.23;13201798.01;0;0;0;0;0
FIDC Terramagna;01/09/2024;413949467.6;283056692.1;9023962.06;141474821;0.341768337;0.658231663;0.5;OK;0.253721107;0.2;OK;0.181963556;0.1;OK;0.115252514;0.05;OK;0.082789017;0.02;OK;-16.78;0;22727495.36;203729696.5;79326995.58;16531293.47;190259.02;3949045.87;263797.45;0;4626363.41;175891127.3;2277809.96;56969499.5;16994646.67;3043493.13;0;0;2044173.53;275182.75;0;414162.82;0;133346663;7713995.25;0.201265333;0.060039728;0.010752239;0;0;0.007221781;0.000972182;0;0.082789017;0.082789017;0.082789017;0.082789017;0.082789017;141474821;308921750.6;34270469.7;29703999.99;27614999.99;13438247.3;0;0;0;0;0
FIDC Terramagna;01/10/2024;433018589.9;351074307.3;8165487.33;81984628.44;0.189332815;0.810667185;0.5;OK;0.277476563;0.2;OK;0.207905885;0.1;OK;0.143046404;0.05;OK;0.111398886;0.02;OK;13.8509996;0;109873529.3;303441070.2;47633237.09;149754.01;5151954.25;21795.63;2110993.99;5107500.71;75695210.38;214693599.9;510261.33;6930323.31;30055447.24;8388110.26;0;0;0;2259356.28;0;100000;0;80241665.13;1642963.31;0.019740332;0.085609931;0.023892692;0;0;0;0.00643555;0;0.111398886;0.111398886;0.111398886;0.111398886;0.111398886;81984628.44;312866079.7;48237788.62;30125396.95;28085361.23;13703963.37;0;0;0;0;0
FIDC Terramagna;01/11/2024;438825228.5;289705364.4;5460498.51;155542259.3;0.354451497;0.645548503;0.5;OK;0.279344974;0.2;OK;0.209873927;0.1;OK;0.144957211;0.05;OK;0.11321128;0.02;OK;27.33;0;54473515.22;284308887.8;5396476.59;0;272668.61;844659.95;17430780.6;62371230.63;111189855.7;87482219.98;4717472.38;48881.91;254472.74;3673765.66;0;0;0;1419356.28;0;99994.84;0;154900365.9;541898.5;0.00016873;0.000878385;0.012681041;0;0;0;0.00489931;0;0.11321128;0.11321128;0.11321128;0.11321128;0.11321128;155542259.3;316241606.5;49679965.92;30485648.15;28487092.73;13930915.24;0;0;0;0;0
FIDC Terramagna;01/12/2024;491839711.8;325867803.1;3656998.1;170818525.7;0.347305274;0.652694726;0.5;OK;0.272889538;0.2;OK;0.201884147;0.1;OK;0.126468203;0.05;OK;0.074119291;0.02;OK;21.29;0;28101964.12;319165767.8;6702035.22;700358.07;13214834.26;57351292.91;109775370.4;102808770.1;13996904.27;21318237.9;0;3060305.48;0;0;3641729.74;0;0;0;0;92767.5;0;168631527.3;2094230.86;0.009391248;0;0;0.011175482;0;0;0;0;0.074119291;0.074119291;0.074119291;0.074119291;0.074119291;170818525.7;357621800;36454810.93;34923270.87;37092556.38;25747273.61;0;0;0;0;0
FIDC Terramagna;01/01/2025;512681134;343995309.4;3627532.64;171085044.5;0.333706535;0.666293465;0.5;OK;0.293113258;0.2;OK;0.223989668;0.1;OK;0.150381828;0.05;OK;0.099149561;0.02;OK;32.43;0;10423003.15;340363423.8;3631885.64;13605876.02;68239925.27;115118217.1;106993386.1;16508209.22;2268559.71;17629250.26;0;2025;2400;0;0;0;3627460.64;0;0;97379.17;0;162519853.8;8467811.58;5.89E-06;6.98E-06;0;0;0;0.010545088;0;0;0.099149561;0.099149561;0.099149561;0.099149561;0.099149561;171085044.5;362407496.4;50832109.12;35438360.77;37737350.71;26265817.02;0;0;0;0;0
FIDC Terramagna;01/02/2025;531766860.5;348122000;3627700.64;185139495.9;0.348159146;0.651840854;0.5;OK;0.309734219;0.2;OK;0.242153147;0.1;OK;0.170018076;0.05;OK;0.119612326;0.02;OK;24.77;0;2627188.81;341901702.4;6220297.62;9842047.71;95664020.6;132535706.8;78836435.56;4011357.91;10532625.37;10479508.47;0;2590436.98;0;2400;0;0;3627460.64;0;0;75721.31;0;173473540;11590234.6;0.007441176;0;6.89E-06;0;0;0.010420084;0;0;0.119612326;0.119612326;0.119612326;0.119612326;0.119612326;185139495.9;367060467.2;63605871.06;35937374.84;38359040.05;26804107.38;0;0;0;0;0
FIDC Terramagna;01/03/2025;546903866.9;324657767;3656687.5;227119012.2;0.405725912;0.594274088;0.5;OK;0.336124787;0.2;OK;0.271051784;0.1;OK;0.201438091;0.05;OK;0.152651143;0.02;OK;20.48;0;7112756.31;253829891.2;70827875.84;109625342.7;98002210.92;14718600.07;4442290.59;10848703.11;4687532.1;11505211.67;0;66443000.31;757414.89;0;0;0;0;3627460.64;0;1354109.74;0;218092253;7672649.46;0.204655508;0.002332964;0;0;0;0;0.011173183;0;0.152651143;0.152651143;0.152651143;0.152651143;0.152651143;227119012.2;371626948.6;72571245.16;36426848.15;38968654.99;27310170.03;0;0;0;0;0
FIDC Terramagna;01/04/2025;556374393.9;287599501.8;5168261.13;275290474.5;0.494793573;0.505206427;0.5;OK;0.323007546;0.2;OK;0.256567414;0.1;OK;0.18532347;0.05;OK;0.135239401;0.02;OK;3.68;0;14738788.66;149215803.4;138383698.3;91387538.8;10961210.34;6787553.8;16722710.07;7468673.62;7531306.48;5750194.18;2606616.13;131044369.6;3351679.62;360188.51;0;0;0;3627460.64;0;46909.24;0;266419626.2;8823939.13;0.455648806;0.011653983;0.001252396;0;0;0;0.012612889;0;0.135239401;0.135239401;0.135239401;0.135239401;0.135239401;275290474.5;376661266.5;75243739.59;36965588.16;39638306.02;27865493.69;0;0;0;0;0
FIDC Terramagna;01/05/2025;515936599.6;263360486.4;8566891.89;263016505;0.509784546;0.490215454;0.5;Flag;0.328887017;0.2;OK;0.263561161;0.1;OK;0.194296836;0.05;OK;0.139118246;0.02;OK;-4.61;0;75159979.36;128816284.6;134544201.8;9533998.91;8639541.41;35859447;31342846.25;19977503.59;8956743.31;9958804.75;4547399.38;81372772.48;46061351.49;3264321.12;269445.89;0;0;3576310.77;0;133387.8;0;259387127;3495990.27;0.308978669;0.17489849;0.012394878;0.001023107;0;0;0.013579527;0;0.139118246;0.139118246;0.139118246;0.139118246;0.139118246;263016505;346251750.6;71776194.57;33703999.99;35735999.99;28468654.49;0;0;0;0;0
FIDC Terramagna;01/06/2025;513006055.1;254918722.9;26838171.05;271308143.7;0.528859535;0.471140465;0.5;Flag;0.315638306;0.2;OK;0.248941112;0.1;OK;0.17805612;0.05;OK;0.09167292;0.02;OK;-34.34;0;42742598.12;160693220.6;94225502.28;8258351.23;42961313.86;39793101.45;23446582.35;9667778.58;5640225.1;30860707.28;65160.74;8453682.76;38989961.53;14160016.5;28780504.83;265025.89;0;3576310.77;0;237421.54;0;269114488;1956234.1;0.033162267;0.15295056;0.055547181;0.11290071;0.001039649;0;0.01402922;0;0.09167292;0.09167292;0.09167292;0.09167292;0.09167292;271308143.7;351081692.7;47028762.84;34216064.46;36364430.24;44315104.84;0;0;0;0;0
FIDC Terramagna;01/07/2025;508183068.9;254618843.4;32744914.86;277099304.7;0.545274571;0.454725429;0.5;Flag;0.29795154;0.2;OK;0.229434086;0.1;OK;0.156417159;0.05;OK;0.067140756;0.02;OK;-26.61;0;58752136.99;194095134;60523709.41;38023769.53;33788313.8;26589354.04;7758962.86;24382949.66;754644.9;57941356.25;4855782.96;5139316.97;1355402.07;15352306.06;10688086.49;24261338.83;265025.89;3462233.1;0;502196.71;0;273873322.4;2723785.53;0.020184354;0.005323259;0.060295247;0.041976809;0.095284931;0.001040873;0.01359771;0;0.067140756;0.067140756;0.067140756;0.067140756;0.067140756;277099304.7;356769141.1;34119795.48;34819409.77;37105965.93;45368756.61;0;0;0;0;0
FIDC Trademaster;01/08/2024;410109790.2;354596199.6;13829959.68;69667016.18;0.169874063;0.830125937;0.67;OK;0.228960708;0.2;OK;0.110561637;0.1;OK;0.199616159;;N/A;0.190992464;;N/A;2.37;0;331325638;331261946.3;23334253.28;221340224.3;76335194.91;23830909.3;9755617.81;0;0;0;0;8795034.61;2176673.3;828927.06;1223387.04;765976.38;888898.43;5194583.44;3460773.02;9929.94;652503.79;54988389.26;14016193.19;0.024802958;0.006138456;0.002337665;0.003450085;0.002160137;0.002506791;0.014649292;0.009759758;0.160914351;0.110561637;0.110561637;0.110561637;0.110561637;69667016.18;316210762.1;45342409.84;0;12034487;3536661.74;12335328.44;20650141.01;0;0;0
FIDC Trademaster;01/09/2024;534350601.5;389527581.8;14840153.06;160079781.2;0.299578181;0.700421819;0.67;OK;0.213634454;0.2;OK;0.104585257;0.1;OK;0.190796459;;N/A;0.184084892;;N/A;1.18;0;347660178.8;361893107.8;27634474.02;258596879.8;60983253.63;36779442.85;5531775.06;1756.45;0;0;0;11316563.28;3123238.92;1207848.57;820828.05;1089590.44;746517.43;4798877.91;4531009.42;994060.95;649395.67;127982670.2;30453654.44;0.02905202;0.008018017;0.003100804;0.00210724;0.00279721;0.001916469;0.012319738;0.011632063;0.160675987;0.121510923;0.104585257;0.104585257;0.104585257;160079781.2;420194902.6;55885194.95;0;12203496.28;3586329.72;12508562.69;20927875.51;9044239.77;0;0
FIDC Trademaster;01/10/2024;528268588.2;427005269.1;16382043.09;118845180.1;0.224971128;0.775028872;0.67;OK;0.217993099;0.2;OK;0.106023446;0.1;OK;0.194533382;;N/A;0.187639105;;N/A;0.22;0;388202588.2;396980697.9;30024571.14;258236807.9;102101009.4;27337217.28;9305663.37;0;0;0;0;13036310.03;1819483.04;2369416.79;1111122.2;781131.39;958053.22;4916389;5032665.47;1398502.57;645310.96;111318141.7;5483224.79;0.030529623;0.004261032;0.005548917;0.002602128;0.001829325;0.002243657;0.011513649;0.011785956;0.163592935;0.123387494;0.106023446;0.106023446;0.106023446;118845180.1;413109681.5;56008856.15;0;12393031.81;3642029.91;12702836.28;21239271.67;9172880.91;0;0
FIDC Trademaster;01/11/2024;534323095.5;402272732.7;17392864.89;149651952.4;0.280077642;0.719922358;0.67;OK;0.218764526;0.2;OK;0.106656983;0.1;OK;0.195267568;;N/A;0.188362347;;N/A;1.75;0;297633645.9;368540593.9;33732138.82;245944145.2;86962695.46;30207424.04;5426329.16;0;0;0;0;15418245.66;2730763.59;957203.11;2224775.8;1031044.8;710950.88;4770464.61;5888690.37;1544014.34;639159.13;134903910;12564868.95;0.038327842;0.006788339;0.002379488;0.005530516;0.002563049;0.001767335;0.011858782;0.014638552;0.164278005;0.124030092;0.106656983;0.106656983;0.106656983;149651952.4;417432156.9;56989289.17;0;12554967.31;3689619.06;12868819.89;21505389.68;9282853.45;0;0
FIDC Trademaster;01/12/2024;540480239.5;415028676.8;17698425.03;143951077.7;0.266339206;0.733660794;0.67;OK;0.218317001;0.2;OK;0.105869944;0.1;OK;0.194739627;;N/A;0.187810774;;N/A;0.41;0;398141694;368673045.7;46355631.12;256949319.1;70373641.26;24547980.37;15611882.9;1190222.02;0;0;0;26470356.91;4956141.77;1711615.58;964798.59;2140927.38;1028126.04;4256106.69;4827558.16;401559.13;621744.71;113945221.3;28982552.49;0.063779585;0.011941685;0.00412409;0.002324655;0.005158505;0.002477241;0.01025497;0.011631866;0.163644006;0.123282014;0.105869944;0.105869944;0.105869944;143951077.7;422484214.3;57220612.92;0;12743104.72;3744908.36;13061660.43;21814859.11;9410879.6;0;0
FIDC Trademaster;01/01/2025;534696392.2;444129858.4;20367744.85;115324811.4;0.215682793;0.784317207;0.67;OK;0.219710026;0.2;OK;0.106533831;0.1;OK;0.196839692;;N/A;0.189723264;;N/A;-0.4;0;366421585.7;408217515.2;35912343.13;252210099.3;97532836.89;41041386.08;16999008.56;432037.65;2146.76;0;0;13783278.91;5054237.41;2853231.67;1429443.47;816713.65;1991209.97;4612762.7;5371465.35;572779.25;626394.59;109051576.7;5074060.91;0.031034344;0.011380089;0.006424319;0.003218526;0.001838907;0.004483396;0.010386068;0.012094358;0.164902266;0.123473064;0.106584217;0.106533831;0.106533831;115324811.4;417218233.8;56963255.05;0;12228685.44;3805128.25;13271698.09;22152045.03;9030405.41;26941.13;0
FIDC Trademaster;01/02/2025;534643298.1;487776340.8;21311769.88;68606403.4;0.128321824;0.871678176;0.67;OK;0.222933413;0.2;OK;0.109624937;0.05;OK;0.201077092;;N/A;0.193851133;;N/A;2.89;0;359530682.9;450713478.6;37062862.16;289250781.3;110543448.3;39413297.93;11503767.59;2183.57;0;0;0;15010143.48;3874406.55;3131202.79;1861401.33;779954.11;676200.73;5637808.13;6091745.04;1131029.66;620907.55;44685707;22168759.19;0.030772594;0.007942998;0.006419341;0.003816096;0.001598999;0.001386293;0.011558183;0.012488808;0.168648105;0.126604728;0.109676174;0.109624937;0.109624937;68606403.4;415453443.1;58610237.91;0;11685335.34;3863310.76;13474629.65;22478209.88;9050738.18;27393.27;0
FIDC Trademaster;01/03/2025;645571668.9;500680642.9;22346488.54;167685095.5;0.259746677;0.740253323;0.67;OK;0.220212176;0.2;OK;0.093405228;0.05;OK;0.202992104;;N/A;0.196919399;;N/A;2.88;0;385947670.6;460602107;40078535.88;296727787.7;115159475.9;34374514.17;14340329.26;0;0;0;0;16022822.04;4762659.59;1924461.09;2920817.88;1734364.7;618627.93;5508651.4;6586131.25;688984.59;633844.79;131998297.5;34363968.57;0.03200208;0.00951237;0.00384369;0.005833694;0.003464014;0.001235574;0.011002325;0.013154356;0.175738746;0.140424177;0.126391166;0.108906513;0.093405228;167685095.5;503408926.7;60299769.18;0;11116790.77;3920366.05;13673629.67;22798085.22;9059314.51;11287596.3;10007190.42
